1652362200,1652362500,60,7.58699e+10,7.58673e+10,7.58663e+10,7.5852e+10,7.58568e+10
1652362200,1652362500,60,0.768,0.7475,0.755,0.708,0.746
1652362200,1652362500,60,1.84917,1.6715,1.23987,1.2504,1.52152
1652362200,1652362500,60,0.0885074,0.108138,0.0958653,0.0847898,0.11758
1652362200,1652362500,60,7.41372e+10,7.41487e+10,7.4146e+10,7.41449e+10,7.41361e+10
1652362200,1652362500,60,0.492,0.458,0.421,0.388667,0.354
1652362200,1652362500,60,0.626485,0.83589,0.870782,0.889544,0.866278
1652362200,1652362500,60,0.0185615,0.0384437,0.0432794,0.0493693,0.0435388
1652362200,1652362500,60,7.44063e+10,7.44057e+10,7.44082e+10,7.4412e+10,7.44046e+10
1652362200,1652362500,60,0.385,0.42,0.3775,0.315,0.3
1652362200,1652362500,60,0.577116,0.573644,0.585151,0.592658,0.645334
1652362200,1652362500,60,2.9e-05,8.25e-06,0,0.0001125,5.69e-05
1652362200,1652362500,60,2.20964e+11,2.20964e+11,2.20963e+11,2.20961e+11,2.20959e+11
1652362200,1652362500,60,0.6305,0.604,0.584,0.555833,0.505
1652362200,1652362500,60,2.04646,1.53413,1.56363,1.44592,1.39152
1652362200,1652362500,60,0.102801,0.0673582,0.0919666,0.0612916,0.0313644
1652362200,1652362500,60,7.53728e+10,7.54299e+10,7.54404e+10,7.54499e+10,7.54685e+10
1652362200,1652362500,60,0.769,0.7565,0.696,0.6395,0.580667
1652362200,1652362500,60,2.1202,1.5889,1.38941,1.11435,0.933255
1652362200,1652362500,60,0.0733869,0.0800018,0.0693134,0.0471491,0.0486433
1652362200,1652362500,60,7.53306e+10,7.53257e+10,7.53319e+10,7.53347e+10,7.53432e+10
1652362200,1652362500,60,0.430333,0.429333,0.431,0.429,0.4985
1652362200,1652362500,60,1.14583,1.12341,1.19477,1.19872,2.34081
1652362200,1652362500,60,0.0369116,0.0500443,0.053011,0.0495463,0.105347
1652362200,1652362500,60,7.29444e+10,7.29437e+10,7.29484e+10,7.29566e+10,7.29315e+10
1652362200,1652362500,60,0.5475,0.521333,0.539333,0.493,0.4585
1652362200,1652362500,60,1.1436,0.993084,1.11753,1.17069,1.22457
1652362200,1652362500,60,0.0400622,0.0510402,0.0701805,0.0834814,0.0915334
1652362200,1652362500,60,7.31985e+10,7.31973e+10,7.31978e+10,7.31922e+10,7.31931e+10
1652362200,1652362500,60,0.42,0.42,0.397,0.374667,0.354667
1652362200,1652362500,60,3.30052,2.53098,1.8451,2.90449,2.25871
1652362200,1652362500,60,0.118057,0.08931,0.0624454,0.085864,0.0659588
1652362200,1652362500,60,7.33342e+10,7.33332e+10,7.33343e+10,7.33342e+10,7.33329e+10
1652362200,1652362500,60,0.665333,0.656333,0.581,0.529333,0.573667
1652362200,1652362500,60,3.82227,3.20826,2.04121,3.00113,3.11236
1652362200,1652362500,60,0.0797304,0.102116,0.0638152,0.0952269,0.115604
1652362200,1652362500,60,6.60526e+10,6.60625e+10,6.60546e+10,6.6047e+10,6.60501e+10
1652362200,1652362500,60,0.69,0.595,0.502667,0.483333,0.477333
1652362200,1652362500,60,3.91941,1.76903,1.40234,3.1576,3.48426
1652362200,1652362500,60,0.0763665,0.0632195,0.0508705,0.0727976,0.0780686
1652362200,1652362500,60,6.88518e+10,6.88535e+10,6.88606e+10,6.88542e+10,6.88492e+10
1652362200,1652362500,60,0.586,0.661333,0.633,0.604667,0.675
1652362200,1652362500,60,4.51266,4.86279,3.73348,3.73951,4.68102
1652362200,1652362500,60,0.132369,0.12583,0.162162,0.19355,0.236942
1652362200,1652362500,60,6.61669e+10,6.61425e+10,6.6132e+10,6.6129e+10,6.613e+10
1652362200,1652362500,60,0.696333,0.733667,0.658,0.591667,0.587667
1652362200,1652362500,60,2.77657,3.68641,2.23612,2.90908,2.27603
1652362200,1652362500,60,0.102398,0.118229,0.0619571,0.106436,0.0786378
1652362200,1652362500,60,7.50563e+10,7.50577e+10,7.50573e+10,7.50585e+10,7.50571e+10
1652362200,1652362500,60,0.595333,0.630667,0.624667,0.551,0.545333
1652362200,1652362500,60,4.42415,6.29925,6.17118,5.19849,3.66594
1652362200,1652362500,60,0.10262,0.152377,0.108353,0.0783912,0.072407
1652362200,1652362500,60,1.28081e+11,1.28085e+11,1.28082e+11,1.28084e+11,1.2808e+11
