[[[1652363100,1652363400,60,0.0915535,0.0603553,0.0804503,0.0882683,0.0556586]]]
[[[1652363100,1652363400,60,7.58213e+10,7.56799e+10,7.55005e+10,7.58605e+10,7.58615e+10]]]
[[[1652363100,1652363400,60,0.5315,0.54,0.619,0.6325,0.583]]]
[[[1652363100,1652363400,60,1.16153,1.08812,2.05118,1.95015,0.984844]]]
[[[1652363100,1652363400,60,0.056886,0.048502,0.0795052,0.0802312,0.0689301]]]
[[[1652363100,1652363400,60,7.42055e+10,7.41949e+10,7.41706e+10,7.4197e+10,7.42016e+10]]]
[[[1652363100,1652363400,60,0.325,0.32,0.393,0.397333,0.378]]]
[[[1652363100,1652363400,60,0.789333,1.25911,1.6712,0.821892,0.965907]]]
[[[1652363100,1652363400,60,0.0239309,0.0252842,0.0180481,0.0271807,0.053915]]]
[[[1652363100,1652363400,60,7.44285e+10,7.44141e+10,7.44059e+10,7.44306e+10,7.44305e+10]]]
[[[1652363100,1652363400,60,0.39,0.345,0.3825,0.356,0.3625]]]
[[[1652363100,1652363400,60,0.590431,0.595179,0.636214,0.65943,0.623879]]]
[[[1652363100,1652363400,60,5e-05,3.825e-05,1.275e-05,0,0]]]
[[[1652363100,1652363400,60,2.20958e+11,2.20959e+11,2.20958e+11,2.2096e+11,2.20958e+11]]]
[[[1652363100,1652363400,60,0.408,0.459,0.507,0.547333,0.463]]]
[[[1652363100,1652363400,60,1.14523,1.283,1.68496,1.69072,0.645536]]]
[[[1652363100,1652363400,60,0.0516158,0.0635027,0.0371796,0.0430321,0.0166155]]]
[[[1652363100,1652363400,60,7.55188e+10,7.54427e+10,7.53454e+10,7.55305e+10,7.55365e+10]]]
[[[1652363100,1652363400,60,0.400667,0.389333,0.409667,0.3975,0.365667]]]
[[[1652363100,1652363400,60,1.04059,1.15848,1.21103,1.27095,1.40586]]]
[[[1652363100,1652363400,60,0.0418613,0.0413441,0.0514629,0.0569675,0.0593207]]]
[[[1652363100,1652363400,60,7.52971e+10,7.53039e+10,7.53096e+10,7.53125e+10,7.53206e+10]]]
[[[1652363100,1652363400,60,0.3535,0.4465,0.54,0.501,0.433333]]]
[[[1652363100,1652363400,60,1.13774,1.90912,1.87578,0.86797,0.705302]]]
[[[1652363100,1652363400,60,0.0521814,0.0688514,0.0756135,0.0423977,0.026763]]]
[[[1652363100,1652363400,60,7.29257e+10,7.29338e+10,7.29398e+10,7.29426e+10,7.29451e+10]]]
[[[1652363100,1652363400,60,0.22,0.239833,0.2985,0.32,0.3225]]]
[[[1652363100,1652363400,60,0.883757,1.08179,1.96475,2.03988,0.921909]]]
[[[1652363100,1652363400,60,0.0225055,0.0206982,0.0478715,0.0529932,0.0406238]]]
[[[1652363100,1652363400,60,7.32021e+10,7.31923e+10,7.3165e+10,7.31704e+10,7.30684e+10]]]
[[[1652363100,1652363400,60,0.485,0.444,0.385,0.3475,0.378333]]]
[[[1652363100,1652363400,60,3.48343,2.58026,2.44361,2.03683,2.27791]]]
[[[1652363100,1652363400,60,0.16758,0.111155,0.0714618,0.0709173,0.0830651]]]
[[[1652363100,1652363400,60,7.32954e+10,7.33032e+10,7.33058e+10,7.33221e+10,7.33286e+10]]]
[[[1652363100,1652363400,60,0.289333,0.272333,0.285,0.2675,0.26]]]
[[[1652363100,1652363400,60,1.7885,1.7675,1.76776,2.32576,2.6347]]]
[[[1652363100,1652363400,60,0.0631155,0.0717053,0.0742042,0.102624,0.107236]]]
[[[1652363100,1652363400,60,6.60509e+10,6.60506e+10,6.60494e+10,6.6052e+10,6.60536e+10]]]
[[[1652363100,1652363400,60,0.4045,0.410333,0.38,0.355,0.35]]]
[[[1652363100,1652363400,60,2.37374,2.37576,2.13189,2.18936,2.29767]]]
[[[1652363100,1652363400,60,0.0797702,0.0925217,0.103023,0.0991425,0.0973191]]]
[[[1652363100,1652363400,60,6.88653e+10,6.88649e+10,6.88741e+10,6.8882e+10,6.88798e+10]]]
[[[1652363100,1652363400,60,0.312333,0.371333,0.397667,0.392333,0.359333]]]
[[[1652363100,1652363400,60,2.93763,6.35846,3.96914,2.22481,2.12149]]]
[[[1652363100,1652363400,60,0.0991779,0.107787,0.0956426,0.0885578,0.12456]]]
[[[1652363100,1652363400,60,6.61491e+10,6.60501e+10,6.61207e+10,6.61511e+10,6.61536e+10]]]
[[[1652363100,1652363400,60,0.4475,0.452333,0.45,0.42,0.379333]]]
[[[1652363100,1652363400,60,5.33722,3.5392,2.68975,2.50373,2.61103]]]
[[[1652363100,1652363400,60,0.199279,0.154931,0.0995032,0.0774195,0.0676768]]]
[[[1652363100,1652363400,60,7.50577e+10,7.50704e+10,7.50739e+10,7.50702e+10,7.50733e+10]]]
[[[1652363100,1652363400,60,0.367,0.383,0.345,0.315,0.294667]]]
[[[1652363100,1652363400,60,3.70697,4.37552,3.32327,2.32698,2.27243]]]
[[[1652363100,1652363400,60,0.0750804,0.0599019,0.0527045,0.0456363,0.0516609]]]
[[[1652363100,1652363400,60,1.27965e+11,1.27976e+11,1.27985e+11,1.2799e+11,1.2799e+11]]]
